ruc;razón_social;estado;condicion;latitud;longitud;tipo_empresa;locales;oportunidad;estado;oportunidad;
20550022070;INVERSIONES Y DISTRIBUCIONES CC PERU S.A.C.;ACTIVO;HABIDO;-12.0844;-77.0303;PEQUEÑA EMPRESA;8; ; ;Decil 2;351
20513513471;PRIMA EXIMPORT S.A.C.;ACTIVO;HABIDO;-12.0439;-76.9714;;8; ; ;Decil 2;352
20130423575;COMPAñIA INMOBILIARIA LOS CONSTRUCTORES S.A.;ACTIVO;HABIDO;-12.0439;-76.9714;PEQUEÑA EMPRESA;8; ; ;Decil 2;353
20509429538;GLOBAL IMPORT PERU SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.1186;-77.0217;PEQUEÑA EMPRESA;8;Validado;Vigente;Decil 2;354
20474136991;MACRO WORK S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;8; ; ;Decil 2;355
20456877916;POLIMAT S.A.C.;ACTIVO;HABIDO;-12.0264;-76.9214;PEQUEÑA EMPRESA;8; ; ;Decil 2;356
20189460334;CONGREGACION URSULINAS DE LA UNION CANADIENSE DE LA ORDEN DE SANTA URSULA;ACTIVO;HABIDO;-12.0264;-76.9214;;8; ; ;Decil 2;357
20516957710;IMPORT TOOLS E. RICHARD S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;8; ; ;Decil 2;358
20509453081;EXPRESO SUR ORIENTE EIRL;ACTIVO;HABIDO;-12.1625;-76.9436;;8; ; ;Decil 2;359
20514331571;INVERSIONES COMERCIALES WILSON EIRL;ACTIVO;HABIDO;-12.1769;-77.0164;PEQUEÑA EMPRESA;8; ; ;Decil 2;360
20505851316;CIA. MARROQUINERA VALENCIA S.A.C.;ACTIVO;HABIDO;-12.0297;-77.01;PEQUEÑA EMPRESA;8; ; ;Decil 2;361
20375437130;AGRHIMERC S.A.C.;ACTIVO;NO HABIDO;-12.145;-77.005;;8; ; ;Decil 2;362
20512903721;DISTRIBUCIONES REMASA S.A.C.;ACTIVO;HABIDO;-12.0297;-77.01;PEQUEÑA EMPRESA;8; ; ;Decil 2;363
20506179638;FABRIZZIA COOL DESIGN E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;8; ; ;Decil 2;364
20510153716;COORPORACION DE SERVICIOS E INVERSIONES FIORELLA S.R.L.;ACTIVO;HABIDO;-12.0264;-76.9214;;8; ; ;Decil 2;365
20503573505;BALTITEX S.A.C.;ACTIVO;HABIDO;-12.0439;-76.9714;;8; ; ;Decil 2;366
20508748699;SERVICIOS ALIMENTICIOS NUTRICIONALES LAS DELICIAS S.A.C. - SERANUD S.A.C;ACTIVO;HABIDO;-12.0264;-76.9214;PEQUEÑA EMPRESA;8; ; ;Decil 2;367
20512747176;CORPORACION NET COM SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0297;-77.01;PEQUEÑA EMPRESA;8; ; ;Decil 2;368
20255718607;EL LIBERTADOR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-12.03;-77.0575;;8; ; ;Decil 2;369
20516579421;CORPORACION ALIMENTICIA DEL SUR SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.2133;-76.9372;PEQUEÑA EMPRESA;8; ; ;Decil 2;370
20515480359;TRANSPORTES FAMA TOUR S.A.C. - FAMA TOURS S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;;8; ; ;Decil 2;371
20516537001;CREACIONES TEXTIL GOODY S.A.C.;ACTIVO;HABIDO;-12.0297;-77.01;;8; ; ;Decil 2;372
20514132021;AUGORA INVERSIONES S.R.L.;ACTIVO;HABIDO;-11.9972;-77.0547;;8; ; ;Decil 2;373
20456817425;TRUCK VIL S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;8; ; ;Decil 2;374
20511683999;FULL PERU SOCIEDAD ANONIMA CERRADA;ACTIVO;NO HABIDO;-12.145;-77.005;;8; ; ;Decil 2;375
20100482658;A Y F WIESE S.A.;ACTIVO;HABIDO;-12.0978;-77.0272;;8; ; ;Decil 2;376
20141239466;MAIZ DEL NORTE S.R.L.;ACTIVO;HABIDO;-12.0422;-77.0269;PEQUEÑA EMPRESA;8; ; ;Decil 2;377
20502632664;INSTITUTO AMERICANO DE INVESTIGACION Y DESARROLLO;ACTIVO;HABIDO;-12.0756;-77.0433;;8; ; ;Decil 2;378
20527171246;MINERA NUEVA FE S.A.C.;ACTIVO;HABIDO;-12.0756;-77.0433;PEQUEÑA EMPRESA;8; ; ;Decil 2;379
20515673408;DUNAS PERU CARGO S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;8; ; ;Decil 2;380
20344840076;MANUFACTURAS CHRISTCI S.R.LTDA.;ACTIVO;HABIDO;-12.065;-77.0308;MEDIANA EMPRESA;8; ; ;Decil 2;381
20511272930;MINERALES SUR ANDINOS SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.1072;-76.9989;PEQUEÑA EMPRESA;8; ; ;Decil 2;382
20512816674;IMPORTACIONES EL GENIO DE AMERICA E.I.R.L.;SUSPENSION TEMPORAL;HABIDO;-12.0453;-77.0308;;8; ; ;Decil 2;383
20188894802;INST.SUPER.TECNOLOGICO ANTUNEZ DE MAYOLO;ACTIVO;NO HABIDO;-12.1217;-77.0292;;8; ; ;Decil 2;384
20515547283;PERUVIAN PIMA S.A.;ACTIVO;NO HABIDO;-12.1072;-76.9989;;8; ; ;Decil 2;385
20512178881;ALMACENES PARIS SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0978;-77.0272;;8; ; ;Decil 2;386
20258468776;COMERCIAL SUCASA S.A. EN LIQUIDACION;ACTIVO;HABIDO;-12.0978;-77.0272;;8; ; ;Decil 2;387
20504251692;IMPORTACIONES JAABU S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;8; ; ;Decil 2;388
20516625121;PRODUCTOS PARA TAPICERIA Y COLCHONERIA SOCIEDAD ANONIMA CERRADA - PROTACOL S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;MEDIANA EMPRESA;8;Validado;Vigente;Decil 2;389
20505491948;DISTRIBUIDORA FERRETERA EMERSON Y GERALDINE S.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;8; ; ;Decil 2;390
20472156251;COMERCIAL PONGO E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;8; ; ;Decil 2;391
20100758581;EMPRESA DE TRANSPORTES HUAYNATE S A;ACTIVO;HABIDO;-12.065;-77.0308;;8; ; ;Decil 2;392
20456840915;ROBERT'S CUP CORPORATION SAC;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;8;Validado;Vigente;Decil 2;393
20511272930;MINERALES SUR ANDINOS SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.1072;-76.9989;PEQUEÑA EMPRESA;8; ; ;Decil 2;394
20508552107;ANDES MINERAL SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.1072;-76.9989;PEQUEÑA EMPRESA;8; ; ;Decil 2;395
20512816674;IMPORTACIONES EL GENIO DE AMERICA E.I.R.L.;SUSPENSION TEMPORAL;HABIDO;-12.0453;-77.0308;;8; ; ;Decil 2;396
20504466117;PANISPORT E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;8; ; ;Decil 2;397
20513452153;PESQUERA NATALIA S.A.C;ACTIVO;HABIDO;-12.0978;-77.0272;MEDIANA EMPRESA;8; ; ;Decil 2;398
20512178881;ALMACENES PARIS SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0978;-77.0272;;8; ; ;Decil 2;399
20472086457;AMERICAN QUALITY AQUACULTURE S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;8; ; ;Decil 2;400
20258468776;COMERCIAL SUCASA S.A. EN LIQUIDACION;ACTIVO;HABIDO;-12.0978;-77.0272;;8; ; ;Decil 2;401
20514184411;DALY IMPORT EXPORT S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;8; ; ;Decil 2;402
20504251692;IMPORTACIONES JAABU S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;8; ; ;Decil 2;403
20390488689;CRECER JUGANDO S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;8;Validado;Vigente;Decil 2;404
20516625121;PRODUCTOS PARA TAPICERIA Y COLCHONERIA SOCIEDAD ANONIMA CERRADA - PROTACOL S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;MEDIANA EMPRESA;8;Validado;Vigente;Decil 2;405
20505491948;DISTRIBUIDORA FERRETERA EMERSON Y GERALDINE S.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;8; ; ;Decil 2;406
20472156251;COMERCIAL PONGO E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;8; ; ;Decil 2;407
20100758581;EMPRESA DE TRANSPORTES HUAYNATE S A;ACTIVO;HABIDO;-12.065;-77.0308;;8; ; ;Decil 2;408
20256903386;PALO ALTO S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;8; ; ;Decil 2;409
20346814731;ALYA CONSTRUTORA S.A. SUCURSAL DEL PERU;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;8; ; ;Decil 2;410
20603260202;SUPERMERCADOS VIRTUALES DEL PERU S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;;7; ; ;Decil 2;411
20605052674;TRANSPORTES SEYSAN S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;412
20610738037;MALUTECH S.A.C.;ACTIVO;HABIDO;-12.1072;-76.9989;;7; ; ;Decil 2;413
20609075393;CORPORACION SUPERNOVA S.A.C.;ACTIVO;HABIDO;-12.0917;-77.0672;PEQUEÑA EMPRESA;7; ; ;Decil 2;414
20608344021;PROBA INMOBILIARIA Y CONSTRUCTORA S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;;7; ; ;Decil 2;415
20607629481;SUPERMERCADOS MIA S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;;7; ; ;Decil 2;416
20605094270;IMEX GROUP AMERICAS S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;7; ; ;Decil 2;417
20608048376;ABLIMA RETAIL S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;7; ; ;Decil 2;418
20603614098;KDB INTEGRAL GROUP S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;7; ; ;Decil 2;419
20605595376;TTS RESTAURANTES S.A.C.;ACTIVO;NO HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;7; ; ;Decil 2;420
20604436029;MULTI SALUX E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7;Validado;Vigente;Decil 2;421
20608811487;SERVICOBRO SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0844;-77.0303;PEQUEÑA EMPRESA;7; ; ;Decil 2;422
20604685240;TELECOMUNICACIONES NUEVA VISION S.R.L.;ACTIVO;HABIDO;-12.0844;-77.0303;PEQUEÑA EMPRESA;7; ; ;Decil 2;423
20605097201;IP INFOCOM OUTSOURCING S.A.C. - IP INFOOUT S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;7; ; ;Decil 2;424
20608328409;CORPORACION ESAN E & F SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;7; ; ;Decil 2;425
20604626553;CORPORACION MEGAPHONE S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;;7; ; ;Decil 2;426
20609165104;LA LUPE RETAIL S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;;7; ; ;Decil 2;427
20609429969;NUTRACEUTICAL S.A.C.;ACTIVO;HABIDO;-12.1186;-77.0217;;7; ; ;Decil 2;428
20607445461;GRUPO MALIF E.I.R.L.;ACTIVO;HABIDO;-12.0781;-76.9167;;7; ; ;Decil 2;429
20607779741;ATIPANA DISTRIBUCIONES S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;;7; ; ;Decil 2;430
20606613513;FLORITAS CONSTRUCCIONES Y SERVICIOS GENERALES E INTEGRALES E.I.R.L.;ACTIVO;HABIDO;-12.0781;-76.9167;PEQUEÑA EMPRESA;7; ; ;Decil 2;431
20604011249;M & M AGRO S.A.C.;ACTIVO;HABIDO;-11.9914;-77.0708;PEQUEÑA EMPRESA;7; ; ;Decil 2;432
20610777857;DARMATEC SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.1072;-76.9989;PEQUEÑA EMPRESA;7; ; ;Decil 2;433
20608568752;FABRIZIOCORP E.I.R.L.;ACTIVO;NO HABIDO;-12.145;-77.005;;7; ; ;Decil 2;434
20607579734;WARAYANA CONSULTORIA Y CONSTRUCCION S.A.C.;ACTIVO;HABIDO;-12.1769;-77.0164;PEQUEÑA EMPRESA;7; ; ;Decil 2;435
20605374639;EMPRESA DE TRANSPORTES CARHUAMAYO CARGO S.A.C.;ACTIVO;HABIDO;-12.0264;-76.9214;;7; ; ;Decil 2;436
20606494662;EDUCACIÓN EJECUTIVA Y SERVICIOS DE SISTEMAS ADMINISTRATIVOS NOLAZCO CORPORACIÓN S.A.C.;ACTIVO;HABIDO;-13.0778;-76.3878;;7; ; ;Decil 2;437
20603550383;INSTITUTO DE INNOVADORES S.A.C.;ACTIVO;HABIDO;-11.8667;-77.0769;PEQUEÑA EMPRESA;7; ; ;Decil 2;438
20608731351;CLEANING SOLUTIONS S.A.C.;ACTIVO;HABIDO;-11.9358;-76.6972;;7; ; ;Decil 2;439
20605622829;CORPORACION COLOR LENSVISION S.A.C.;ACTIVO;HABIDO;-12.2133;-76.9372;;7; ; ;Decil 2;440
20604274673;EXPRESO INTERNACIONAL SUDAMERICANO S.A.C.;ACTIVO;HABIDO;-11.0967;-77.595;PEQUEÑA EMPRESA;7; ; ;Decil 2;441
20606225131;TRES PORTE S.A.C.;ACTIVO;HABIDO;-12.1769;-77.0164;;7; ; ;Decil 2;442
20609075440;ALGODONES Y SERVICIOS EL CARMEN S.A.C.;ACTIVO;HABIDO;-12.0781;-76.9167;PEQUEÑA EMPRESA;7; ; ;Decil 2;443
20609179326;SOUP AND CHICKEN S.A.C.;ACTIVO;HABIDO;-12.0439;-76.9714;PEQUEÑA EMPRESA;7; ; ;Decil 2;444
20608587251;TRISKELION GROUP SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.03;-77.0575;PEQUEÑA EMPRESA;7; ; ;Decil 2;445
20610673326;PLUS ALIMENTS S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;;7; ; ;Decil 2;446
20610534067;CORPORACION EDUMAR SANTA ANA S.A.C.;ACTIVO;HABIDO;-11.9358;-76.6972;PEQUEÑA EMPRESA;7; ; ;Decil 2;447
20608613197;PERFORACIONES Y SERVICIOS LA VALENTINA S.A.C.;ACTIVO;HABIDO;-12.0264;-76.9214;PEQUEÑA EMPRESA;7; ; ;Decil 2;448
20608646346;GRUPO OFTALMO VISION E.I.R.L.;ACTIVO;HABIDO;-12.2133;-76.9372;;7; ; ;Decil 2;449
20608740636;ALUM S.A.C.;ACTIVO;HABIDO;-11.8667;-77.0769;PEQUEÑA EMPRESA;7; ; ;Decil 2;450
20604265844;GROUP PHARMACEUTICAL A & G E.I.R.L.;ACTIVO;HABIDO;-12.0297;-77.01;;7; ; ;Decil 2;451
20607258202;BRAVA RESTAURANTES E.I.R.L.;SUSPENSION TEMPORAL;HABIDO;-12.145;-77.005;;7; ; ;Decil 2;452
20606543051;BLOOROMI E.I.R.L.;ACTIVO;NO HALLADO;-12.03;-77.0575;;7; ; ;Decil 2;453
20605717862;SELINA OPERATION HUARAZ S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;;7; ; ;Decil 2;454
20611257415;SALCHICHERIAS DEL PERU II S.A.C.;ACTIVO;HABIDO;-12.0781;-77.0625;;7; ; ;Decil 2;455
20605953965;INSTITUCION EDUCATIVA SAN LUIS DE BORJA;ACTIVO;HABIDO;-11.9972;-77.0547;;7; ; ;Decil 2;456
20610871632;INVERSIONES DSE S.A.C.;ACTIVO;HABIDO;-12.1186;-77.0217;;7; ; ;Decil 2;457
20603751575;LA TROJA S.A.C.;ACTIVO;HABIDO;-11.9572;-77.0494;PEQUEÑA EMPRESA;7; ; ;Decil 2;458
20605109871;SHAWARMAS DEL PERU S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;PEQUEÑA EMPRESA;7; ; ;Decil 2;459
20608292226;ORQUIVORAS PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-12.145;-77.005;;7; ; ;Decil 2;460
20606554215;CORPORACION MIRRE S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;;7; ; ;Decil 2;461
20603141050;SUPERAZ INVERSIONES SOCIEDAD ANONIMA CERRADA - SUPERAZ INVERSIONES S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;462
20603754191;MOU CORPORACION S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;463
20609091798;A Y F ARTIST PAPER EIRL;ACTIVO;HABIDO;-11.9753;-76.7689;;7; ; ;Decil 2;464
20603412924;ARISOF PERU S.A.C,;ACTIVO;HABIDO;-11.8903;-77.0269;PEQUEÑA EMPRESA;7; ; ;Decil 2;465
20605094105;INVERSIONES LLEMPEN S.A.C.;ACTIVO;HABIDO;-12.0917;-77.0672;PEQUEÑA EMPRESA;7; ; ;Decil 2;466
20603366990;COMUNICACIONES SUR ORIENTE E.I.R.L.;ACTIVO;HABIDO;-12.1625;-76.9436;;7; ; ;Decil 2;467
20603333145;BANTEL S.A.C.;ACTIVO;HABIDO;-12.1186;-77.0217;PEQUEÑA EMPRESA;7; ; ;Decil 2;468
20603865503;PF NUTRITION S.A.C.;ACTIVO;HABIDO;-12.1769;-77.0164;PEQUEÑA EMPRESA;7; ; ;Decil 2;469
20609662531;TEXTIL DAMARIS S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;470
20605979930;GRUPO CORPORATIVO TUMI S.A.C.;ACTIVO;HABIDO;-11.9914;-77.0708;PEQUEÑA EMPRESA;7; ; ;Decil 2;471
20608949136;CORPORACIÓN GLOBAL MARKET PERÚ E.I.R.L.;ACTIVO;HABIDO;-11.9914;-77.0708;PEQUEÑA EMPRESA;7; ; ;Decil 2;472
20610958231;CORPORACION MGK S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;;7; ; ;Decil 2;473
20604441057;AGF GROUP S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;;7; ; ;Decil 2;474
20611660732;GIGATECH SERVICIOS GENERALES S.A.C.;ACTIVO;HABIDO;-12.03;-77.0575;;7; ; ;Decil 2;475
20604953899;NOVI DETALLES S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;476
20606252316;INNOVA PLAZA S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;477
20609899710;VALENCIA LEATHER SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0297;-77.01;PEQUEÑA EMPRESA;7; ; ;Decil 2;478
20607927937;CONTRAENTREGA PERU S.A.C.;ACTIVO;HABIDO;-12.0589;-77.0461;;7; ; ;Decil 2;479
20608769766;TRADING INTEXSA S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;480
20603895747;GRUPO JHON VITORY E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;7; ; ;Decil 2;481
20607184705;INVERSIONES AGRONORTE JPLASENCIA E.I.R.L;ACTIVO;HABIDO;-11.9914;-77.0708;PEQUEÑA EMPRESA;7; ; ;Decil 2;482
20609301253;EMPRESA DE TRANSPORTE ELEGANT BUS PERU S.A.C.;ACTIVO;HABIDO;-12.1625;-76.9436;PEQUEÑA EMPRESA;7; ; ;Decil 2;483
20611965088;ALAIAH E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;484
20609996901;FRANK OLIVIER MODA SOCIEDAD ANÓNIMA CERRADA;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;485
20603377266;CORPORACIONES MAGAPHAR S.A.C.;ACTIVO;HABIDO;-12.1625;-76.9436;;7;Validado;Vigente;Decil 2;486
20603322739;ARCILLAS PINO S.A.C.;ACTIVO;HABIDO;-12.145;-77.005;;7; ; ;Decil 2;487
20611053526;CORPORACION TURISMO BARRANCA SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.065;-77.0308;;7; ; ;Decil 2;488
20603706774;ONG LAS MANOS QUE AYUDAN DE CORAZON;ACTIVO;HABIDO;-12.1217;-77.0292;;7; ; ;Decil 2;489
20611134194;CONSTRUCTORA INMOBILIARIA E INVERSIONES CONSORCIO MEGAPROYECTOS E.I.R.L.;SUSPENSION TEMPORAL;HABIDO;-11.9572;-77.0494;;7; ; ;Decil 2;490
20603694067;SERVITEK TECHNOLOGIES S.R.L;ACTIVO;HABIDO;-12.1636;-76.9636;;7; ; ;Decil 2;491
20605493131;LOGISTICA BELINDA COURIER S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;7; ; ;Decil 2;492
20611656719;BDV FARMA E.I.R.L.;ACTIVO;HABIDO;-12.0264;-76.9214;;7; ; ;Decil 2;493
20606691042;BENDITA S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;7; ; ;Decil 2;494
20608240269;CORPORACION MEDICA JUMARI E.I.R.L.;ACTIVO;HABIDO;-10.7533;-77.765;PEQUEÑA EMPRESA;7; ; ;Decil 2;495
20600051939;SMART ARTS AND DESIGNS SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;496
20537778645;PC SPEED SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;497
20600499573;DICOUS BIENESTAR SOLO PARA TI  E.I.R.L.;ACTIVO;HABIDO;-12.0264;-76.9214;;7; ; ;Decil 2;498
20557532961;EMPRESA DE LIMPIEZA INDUSTRIAL Y SANEAMIENTO AMBIENTAL DALLAS S.A.C. - ELISAD S.A.C.;ACTIVO;HABIDO;-12.0589;-77.0461;;7; ; ;Decil 2;499
20601715911;GRUPO VIRO E.I.R.L.;ACTIVO;HABIDO;-12.0917;-77.0672;;7; ; ;Decil 2;500
20549570331;PRO NUTRITION SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;ACTIVO;HABIDO;-12.1072;-76.9989;PEQUEÑA EMPRESA;7; ; ;Decil 2;501
20551839703;TRANSPORTES DIVINO SEÑOR TOURS E.I.R.L. - TRANDISE E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;;7; ; ;Decil 2;502
20552228511;GASTROBIZ S.A.C.;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;7; ; ;Decil 2;503
20600983360;PAYLESS SHOESOURCE PERU S.R.L.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;7; ; ;Decil 2;504
20600750039;KALIDA JL E.I.R.L.;SUSPENSION TEMPORAL;HABIDO;-12.1186;-77.0217;;7; ; ;Decil 2;505
20525690441;EMPRESA DE TRANSPORTES JAERC SOCIEDAD ANÓNIMA CERRADA;SUSPENSION TEMPORAL;HABIDO;-12.0589;-77.0461;;7; ; ;Decil 2;506
20600338286;CORPORACION BEIFA S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;507
20548992461;R & G INTERNATIONAL TEXTIL SOCIEDAD ANONIMA CERRADA;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;508
20546303790;ROKASD DISTRIBUCIONES E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;509
20521888815;LA REINA DE LAS MALETAS EIRL;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;510
20552245521;INVERSIONES C.A. YACKLES E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;511
20600266633;CIA MINERA TUCHICA E.I.R.L.;ACTIVO;HABIDO;-12.1217;-77.0292;PEQUEÑA EMPRESA;7; ; ;Decil 2;512
20501574661;ABECOTEL;ACTIVO;HABIDO;-12.0978;-77.0272;;7; ; ;Decil 2;513
20562790595;CREACIONES NIEVES S.A.C.;ACTIVO;HABIDO;-12.065;-77.0308;;7; ; ;Decil 2;514
20532614261;OFF ROAD DISTRIBUTION S.R.L.;ACTIVO;HABIDO;-12.145;-77.005;;7; ; ;Decil 2;515
20600781058;EISEGMI S.A.C.;ACTIVO;HABIDO;-12.0978;-77.0272;PEQUEÑA EMPRESA;7; ; ;Decil 2;516
20524755034;ENTERPRISES  CQ SOCIEDAD ANONIMA CERRADA - ENTERPRISES CQ S.A.C.;ACTIVO;HABIDO;-11.9972;-77.0547;;7; ; ;Decil 2;517
20602024211;GRUPO ROMANI S.A.C.;ACTIVO;HABIDO;-12.0264;-76.9214;PEQUEÑA EMPRESA;7; ; ;Decil 2;518
20547982968;L & R SEVINSA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - L & R SEVINSA S.R.L.;ACTIVO;HABIDO;-12.0756;-76.9936;;7; ; ;Decil 2;519
20601196892;NOVEDADES GIOVANNI E.I.R.L.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;520
20600618955;POWERFUL TEC SOCIEDAD ANONIMA CERRADA - POWERFUL TEC S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;521
20548547904;CORPORACION IMPORTACIONES PEREZ & J G J S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;522
20601492467;SHANIA S.A.C.;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;523
20553238103;IMDIMEX E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;PEQUEÑA EMPRESA;7; ; ;Decil 2;524
20600117204;INVERSOL RECARGA E.I.R.L.;ACTIVO;HABIDO;-12.065;-77.0308;MEDIANA EMPRESA;7; ; ;Decil 2;525
20552933096;QUICK INTERNATIONAL CONSULTING SOCIEDAD ANONIMA CERRADA - QUICK INTERNATIONAL CONSULTING S.A.C.;ACTIVO;HABIDO;-12.1072;-76.9989;;7; ; ;Decil 2;526
20524213576;JAIME TORNERO E.I.R.L.;ACTIVO;HABIDO;-12.0756;-76.9936;PEQUEÑA EMPRESA;7; ; ;Decil 2;527
20523555082;SOLUCIONES CONSTRUCTIVAS EN DRYWALL S.A.C.;ACTIVO;NO HABIDO;-12.1186;-77.0217;;7; ; ;Decil 2;528
20546098762;RELVIK S.A.C;ACTIVO;HABIDO;-12.0453;-77.0308;;7; ; ;Decil 2;529
